,Sold,Crypto,Set,Team,Play Category,Price,USD,SN#,Seller,Buyer,Unnamed: 0
178,1 hour ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,5271.0,YesSir,0x20efbc...9a2d69,
179,1 hour ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,5.00 USD,$5.00,10392.0,Shusi,moscow,
180,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11023.0,practical_pike8703,themick23,
181,1 hour ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,3 Pointer,14.00 USD,$14.00,5246.0,Grantthecreator,grounded_common_frog8576,
182,1 hour ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,18.00 USD,$18.00,2622.0,Rightmow,ScottiePippen33,
183,1 hour ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,2.00 USD,$2.00,3971.0,0xf8d687...e9096e,EnerG,
184,1 hour ago,NBA Top Shot (SN# 2291724),,,,5.00 USD,$5.00,,Shusi,woodenwooten,
185,1 hour ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,2.00 USD,$2.00,11633.0,0xa46aa4...eafc7a,0x20efbc...9a2d69,
186,1 hour ago,2020-21 Will Barton,Base Set,Denver Nuggets,Dunk,6.00 USD,$6.00,5264.0,0xbc6061...508835,StayMe7o,
187,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,1.00 USD,$1.00,10204.0,Jlenkic8,zach_,
188,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,10418.0,Grantthecreator,antc,
189,1 hour ago,2020-21 Sam Merrill,Base Set,Milwaukee Bucks,3 Pointer,20.00 USD,$20.00,545.0,URNOTRDY,pittmonkey,
190,1 hour ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,17.00 USD,$17.00,3707.0,TwoBits225,0x71b520...64647d,
191,1 hour ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,240.00 USD,$240.00,3022.0,Mooks146,NotRyanGosling,
192,1 hour ago,2020-21 Lonzo Ball,Base Set,New Orleans Pelicans,3 Pointer,6.00 USD,$6.00,9069.0,rarecryptos,0x8c969a...728002,
193,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,9291.0,these_tang8771,bron2k,
194,1 hour ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,93.00 USD,$93.00,1853.0,El_Dinero,Wintershot,
195,1 hour ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,244.00 USD,$244.00,4296.0,Tiki89,NotRyanGosling,
196,1 hour ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Dunk,31.00 USD,$31.00,9330.0,Jiggity621,0x57e8f1...6708e1,
197,1 hour ago,NBA Top Shot (SN# 1956882),,,,5.00 USD,$5.00,,overlooked_guppy6163,StayMe7o,
198,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,9128.0,Shusi,antc,
199,1 hour ago,2019-20 Jaylen Brown,Base Set,Boston Celtics,Dunk,585.00 USD,$585.00,240.0,Spruce_Springstream,futurefox,
200,1 hour ago,NBA Top Shot (SN# 1956882),,,,5.00 USD,$5.00,,overlooked_guppy6163,StayMe7o,
201,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,9128.0,Shusi,antc,
202,1 hour ago,2019-20 Jaylen Brown,Base Set,Boston Celtics,Dunk,585.00 USD,$585.00,240.0,Spruce_Springstream,futurefox,
203,1 hour ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,9.00 USD,$9.00,11773.0,Lukeness5,woodenwooten,
204,1 hour ago,2020-21 Pascal Siakam,Base Set,Toronto Raptors,Layup,4.00 USD,$4.00,4056.0,Eaglezzz,Mount_Zion,
205,1 hour ago,2019-20 Coby White,Base Set,Chicago Bulls,Assist,165.00 USD,$165.00,423.0,AndyWarholla,gunnsh0W,
206,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,6.00 USD,$6.00,6673.0,TKS,The_Big_Ticket,
207,1 hour ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,8472.0,BoysRBuzzin,0x317022...561a01,
208,1 hour ago,2020-21 Devin Booker,Cool Cats,Phoenix Suns,3 Pointer,325.00 USD,$325.00,1938.0,0xf8d687...e9096e,NotRyanGosling,
209,1 hour ago,2020-21 Marcus Smart,Base Set,Boston Celtics,Layup,2.00 USD,$2.00,7149.0,Shusi,antc,
210,1 hour ago,2019-20 Bismack Biyombo,Base Set,Charlotte Hornets,Dunk,20.00 USD,$20.00,1234.0,Minty,steve,
211,1 hour ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,12.00 USD,$12.00,1469.0,Cuckets1597,basilp,
212,1 hour ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,15.00 USD,$15.00,3421.0,EMVbiid,ScottiePippen33,
213,1 hour ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,11.00 USD,$11.00,5550.0,CompleteOpenOrders,nick_navy12,
214,1 hour ago,NBA Top Shot (SN# 2343610),,,,4.00 USD,$4.00,,robmfuller2,0x3bccfd...8a03b3,
215,1 hour ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,8.00 USD,$8.00,649.0,0xf8d687...e9096e,grounded_common_frog8576,
216,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,7.00 USD,$7.00,2497.0,KarlAnthonyTowns,The_Big_Ticket,
217,1 hour ago,2020-21 Derrick Jones Jr.,Cool Cats,Portland Trail Blazers,Block,238.00 USD,$238.00,1667.0,these_tang8771,NotRyanGosling,
218,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,2632.0,Grantthecreator,0x20efbc...9a2d69,
219,1 hour ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,3.00 USD,$3.00,1837.0,El_Dinero,0x65d41e...0b447c,
220,1 hour ago,NBA Top Shot (SN# 2244438),,,,6.00 USD,$6.00,,0xd4145f...537d62,0x3e5714...c1cf29,
221,1 hour ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,13.00 USD,$13.00,11861.0,Shusi,Thechek182,
222,1 hour ago,2020-21 Josh Green,Base Set,Dallas Mavericks,Dunk,9.00 USD,$9.00,10779.0,Amir,moscow,
223,1 hour ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,8.00 USD,$8.00,5920.0,JeffOpensCards,0x9cf9f3...e40ded,
224,1 hour ago,2019-20 Nemanja Bjelica,Base Set,Sacramento Kings,3 Pointer,15.00 USD,$15.00,3493.0,Troymatthew8,0x07ade0...3d6672,
225,1 hour ago,2019-20 T.J. McConnell,Base Set,Indiana Pacers,Assist,37.00 USD,$37.00,1265.0,Kobe4eva,TNexx,
226,1 hour ago,NBA Top Shot (SN# 2320081),,,,8.00 USD,$8.00,,Jlenkic8,glacer,
227,1 hour ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,38.00 USD,$38.00,4207.0,Shusi,bmac69,
228,1 hour ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,15.00 USD,$15.00,6948.0,Baby_Pea,Roojipatooti,
229,1 hour ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,19.00 USD,$19.00,5809.0,these_tang8771,grounded_common_frog8576,
230,1 hour ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,13.00 USD,$13.00,10547.0,0xdf8f72...3fcda0,labrown1019,
231,1 hour ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,14.00 USD,$14.00,3499.0,JoeyC,Posey_um,
232,1 hour ago,2020-21 Ivica Zubac,Base Set,LA Clippers,Dunk,3.00 USD,$3.00,3040.0,k4bong,0x044585...ae1552,
233,1 hour ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,4903.0,Balsbc121215,0x20efbc...9a2d69,
234,1 hour ago,NBA Top Shot (SN# 2304346),,,,5.00 USD,$5.00,,Shusi,antc,
235,1 hour ago,2020-21 Bismack Biyombo,Base Set,Charlotte Hornets,Layup,10.00 USD,$10.00,400.0,KOBRA,The_Elk,
236,1 hour ago,2019-20 Kelly Oubre Jr.,Base Set,Phoenix Suns,Block,36.00 USD,$36.00,1795.0,advil,0xad1f32...1bc0bf,
237,1 hour ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,10.00 USD,$10.00,1719.0,Grantthecreator,basilp,
238,1 hour ago,2019-20 Dillon Brooks,Base Set,Memphis Grizzlies,Assist,15.00 USD,$15.00,2147.0,TheEJ,0x07ade0...3d6672,
239,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,4.00 USD,$4.00,5274.0,SPeteMossMD,grounded_common_frog8576,
240,1 hour ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,4405.0,Brookside,0xdabf1c...b69198,
241,1 hour ago,2020-21 Steph Curry,Base Set,Golden State Warriors,Assist,29.00 USD,$29.00,11934.0,MikeG5,woodenwooten,
242,1 hour ago,2019-20 Nemanja Bjelica,Base Set,Sacramento Kings,3 Pointer,14.00 USD,$14.00,3334.0,TheEJ,0x07ade0...3d6672,
243,1 hour ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,15.00 USD,$15.00,11346.0,ByAnyMeansMo,Thechek182,
244,1 hour ago,2019-20 Josh Okogie,Base Set,Minnesota Timberwolves,Dunk,17.00 USD,$17.00,3631.0,GiantHeart,branson,
245,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,10604.0,Shusi,antc,
246,1 hour ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,240.00 USD,$240.00,1095.0,0xc4593f...c1dab1,NotRyanGosling,
247,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,4.00 USD,$4.00,5160.0,SPeteMossMD,0x57e8f1...6708e1,
248,1 hour ago,2019-20 Kelly Oubre Jr.,Base Set,Phoenix Suns,Block,36.00 USD,$36.00,1976.0,jingles,OnPoint,
249,1 hour ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,899.00 USD,$899.00,45.0,WatchtheBreaks,Gbenz,
250,1 hour ago,2019-20 Josh Okogie,Base Set,Minnesota Timberwolves,Dunk,17.00 USD,$17.00,3631.0,GiantHeart,branson,
251,1 hour ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,10604.0,Shusi,antc,
252,1 hour ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,240.00 USD,$240.00,1095.0,0xc4593f...c1dab1,NotRyanGosling,
253,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,4.00 USD,$4.00,5160.0,SPeteMossMD,0x57e8f1...6708e1,
254,1 hour ago,2019-20 Kelly Oubre Jr.,Base Set,Phoenix Suns,Block,36.00 USD,$36.00,1976.0,jingles,OnPoint,
255,1 hour ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,899.00 USD,$899.00,45.0,WatchtheBreaks,Gbenz,
256,1 hour ago,2020-21 Markelle Fultz,Base Set,Orlando Magic,Jump Shot,2.00 USD,$2.00,11324.0,Shusi,antc,
257,1 hour ago,2020-21 Bam Adebayo,Base Set,Miami Heat,Dunk,9.00 USD,$9.00,3211.0,Tony_Peanuts,DonReadyRips2,
258,1 hour ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,12.00 USD,$12.00,8772.0,DerrickRose,0x57e8f1...6708e1,
259,1 hour ago,2020-21 Tyler Herro,Base Set,Miami Heat,3 Pointer,25.00 USD,$25.00,1490.0,0x70afc0...eef078,glacer,
260,1 hour ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,8368.0,0xa63f42...a36ff0,0x291d22...f64fb6,
261,1 hour ago,2020-21 Daniel Theis,Base Set,Boston Celtics,Dunk,3.00 USD,$3.00,3377.0,TobiasHarris,moscow,
262,1 hour ago,2019-20 Markelle Fultz,Base Set,Orlando Magic,3 Pointer,40.00 USD,$40.00,1348.0,TonkaTime,Aswope11,
263,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11803.0,SPeteMossMD,0x49236d...9b0d71,
264,1 hour ago,2020-21 John Collins,Base Set,Atlanta Hawks,Dunk,3.00 USD,$3.00,4526.0,Always_Hoops,0x1b20fd...4e832a,
265,1 hour ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,15.00 USD,$15.00,5640.0,0x52b70c...2909b0,grounded_common_frog8576,
266,1 hour ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,3.00 USD,$3.00,8819.0,Speedy,0xdbe482...15413f,
267,1 hour ago,2019-20 Myles Turner,Base Set,Indiana Pacers,Dunk,32.00 USD,$32.00,2959.0,YoungTreezy,Icemax41,
268,1 hour ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,8.00 USD,$8.00,2154.0,BaxCap,DonReadyRips2,
269,1 hour ago,2020-21 Dillon Brooks,Base Set,Memphis Grizzlies,Layup,2.00 USD,$2.00,10825.0,Wintershot,KG_Digital,
270,1 hour ago,2020-21 Daniel Theis,Base Set,Boston Celtics,Dunk,2.00 USD,$2.00,8149.0,Shusi,moscow,
271,1 hour ago,2020-21 LeBron James,Base Set,Los Angeles Lakers,Dunk,295.00 USD,$295.00,6774.0,Madness3d,1933industries,
272,1 hour ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,15.00 USD,$15.00,5059.0,grannydimes,grounded_common_frog8576,
273,1 hour ago,2020-21 Isaac Okoro,Base Set,Cleveland Cavaliers,Dunk,25.00 USD,$25.00,2445.0,0x70afc0...eef078,glacer,
274,1 hour ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,250.00 USD,$250.00,1595.0,Arklaw257,TSF,
275,1 hour ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,20.00 USD,$20.00,5145.0,0xce23e0...f8a33f,NotRyanGosling,
276,1 hour ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,50.00 USD,$50.00,4000.0,Stealthy189,avatarium,
277,1 hour ago,2019-20 Marcus Morris,Base Set,Los Angeles Clippers,Dunk,40.00 USD,$40.00,513.0,Troymatthew8,basilp,
278,1 hour ago,2020-21 Luka Dončić,Base Set,Dallas Mavericks,Assist,67.00 USD,$67.00,9889.0,El_Dinero,0xf40b6d...bc715d,
279,1 hour ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,10.00 USD,$10.00,8845.0,Millionair,NotRyanGosling,
280,1 hour ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,106.00 USD,$106.00,1549.0,0x70afc0...eef078,ichaboddee,
281,1 hour ago,2019-20 Markelle Fultz,Base Set,Orlando Magic,3 Pointer,35.00 USD,$35.00,862.0,Troymatthew8,Wallace2422,
282,1 hour ago,2020-21 De'Aaron Fox,Base Set,Sacramento Kings,Layup,8.00 USD,$8.00,5440.0,antc,NotRyanGosling,
283,1 hour ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,2.00 USD,$2.00,7243.0,0xb64434...cb094f,Eaglezzz,
284,1 hour ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,4801.0,Jakehasse,0x5ca654...9d0042,
285,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11801.0,SPeteMossMD,djkumo,
286,1 hour ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,6894.0,Jakehasse,0x2dbf8b...7bbb75,
287,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,5.00 USD,$5.00,10244.0,El_Dinero,The_Big_Ticket,
288,1 hour ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,84.00 USD,$84.00,1291.0,pinball,frayed_aye_aye5569,
289,1 hour ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,7.00 USD,$7.00,5678.0,assured_badger2233,NotRyanGosling,
290,1 hour ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,4.00 USD,$4.00,6870.0,JosefWind,Bizballer77,
291,1 hour ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,8.00 USD,$8.00,3249.0,AndreCronje,Kemba,
292,1 hour ago,2019-20 Steph Curry,Base Set,Golden State Warriors,3 Pointer,425.00 USD,$425.00,1846.0,futurefox,TSF,
293,1 hour ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,14.00 USD,$14.00,6987.0,0x53ee68...518e62,0xcdb21d...b2cbd1,
294,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,6.00 USD,$6.00,6449.0,DOTKOR_J,The_Big_Ticket,
295,1 hour ago,2020-21 Maxi Kleber,Base Set,Dallas Mavericks,3 Pointer,5.00 USD,$5.00,4054.0,Knipe,HeyTerenceA,
296,1 hour ago,2020-21 Josh Green,Base Set,Dallas Mavericks,Dunk,9.00 USD,$9.00,4911.0,0x367328...ff88a9,Always_Hoops,
297,1 hour ago,2020-21 Khem Birch,Base Set,Orlando Magic,Dunk,4.00 USD,$4.00,7999.0,El_Dinero,Bizballer77,
298,1 hour ago,2019-20 Khris Middleton,Base Set,Milwaukee Bucks,Dunk,119.00 USD,$119.00,432.0,0xa47ffc...1fbc32,0xc2056e...5b2b3b,
299,1 hour ago,2019-20 Damian Lillard,Base Set,Portland Trail Blazers,Dunk,410.00 USD,$410.00,400.0,ShaqFu1984,TSF,
300,1 hour ago,2020-21 Khem Birch,Base Set,Orlando Magic,Dunk,4.00 USD,$4.00,7999.0,El_Dinero,Bizballer77,
301,1 hour ago,2019-20 Khris Middleton,Base Set,Milwaukee Bucks,Dunk,119.00 USD,$119.00,432.0,0xa47ffc...1fbc32,0xc2056e...5b2b3b,
302,1 hour ago,2019-20 Damian Lillard,Base Set,Portland Trail Blazers,Dunk,410.00 USD,$410.00,400.0,ShaqFu1984,TSF,
303,1 hour ago,2020-21 Steph Curry,Base Set,Golden State Warriors,Assist,35.00 USD,$35.00,2627.0,Shusi,grounded_common_frog8576,
304,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,5.00 USD,$5.00,10200.0,El_Dinero,The_Big_Ticket,
305,1 hour ago,2020-21 Daniel Theis,Base Set,Boston Celtics,Dunk,3.00 USD,$3.00,3392.0,ksiedes,0x4ec0ab...43665c,
306,1 hour ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,10.00 USD,$10.00,2046.0,Cosmix,Bizballer77,
307,1 hour ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,9.00 USD,$9.00,11872.0,johnnyjohn,NotRyanGosling,
308,1 hour ago,2019-20 Kelly Oubre Jr.,Base Set,Phoenix Suns,Block,36.00 USD,$36.00,1137.0,Upside,Spartanking8,
309,1 hour ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,25.00 USD,$25.00,453.0,yanbouz88,0x9cf9f3...e40ded,
310,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,5.00 USD,$5.00,8390.0,El_Dinero,The_Big_Ticket,
311,1 hour ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,5.00 USD,$5.00,3423.0,AndreCronje,0xd1ee3b...ee8813,
312,1 hour ago,NBA Top Shot (SN# 1970670),,,,2.00 USD,$2.00,,Wintershot,KG_Digital,
313,1 hour ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,12.00 USD,$12.00,4799.0,0x367328...ff88a9,0xfe917e...8c26ac,
314,1 hour ago,2019-20 Jakob Poeltl,Base Set,San Antonio Spurs,Block,20.00 USD,$20.00,1711.0,bingo_bango,0xcdb21d...b2cbd1,
315,1 hour ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,8174.0,Always_Hoops,DCJames55,
316,1 hour ago,2020-21 Marcus Smart,Base Set,Boston Celtics,Layup,3.00 USD,$3.00,4103.0,0x5e6a08...3f5cfb,woodenwooten,
317,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,15.00 USD,$15.00,697.0,energetic_wrasse8987,ScottiePippen33,
318,1 hour ago,2020-21 Mike Conley,Base Set,Utah Jazz,Layup,3.00 USD,$3.00,2994.0,Vitaliy,Bizballer77,
319,1 hour ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,5.00 USD,$5.00,9734.0,Boonz,0xd8fb11...cb8b5b,
320,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,15.00 USD,$15.00,541.0,Spaceship97,The_Big_Ticket,
321,1 hour ago,2019-20 Kawhi Leonard,Base Set,Los Angeles Clippers,Block,112.00 USD,$112.00,1960.0,Pranked,Shawners,
322,1 hour ago,2020-21 Jamal Murray,Base Set,Denver Nuggets,3 Pointer,8.00 USD,$8.00,4193.0,Nellie_SM,DonReadyRips2,
323,1 hour ago,2019-20 Mikal Bridges,Base Set,Phoenix Suns,Dunk,33.00 USD,$33.00,2546.0,Hotchidos1,Vinny7,
324,1 hour ago,2019-20 Bradley Beal,Base Set,Washington Wizards,Layup,98.00 USD,$98.00,2681.0,Pranked,Troutstalker,
325,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11832.0,SPeteMossMD,MizzleDub,
326,1 hour ago,2020-21 Andre Drummond,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,7068.0,RokSi,0x48d18e...59cdfb,
327,1 hour ago,2020-21 Bojan Bogdanović,Base Set,Utah Jazz,Layup,3.00 USD,$3.00,2814.0,MICHAELWELCH,Bizballer77,
328,1 hour ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,3.00 USD,$3.00,4737.0,flavortown,0xb3ace8...a97398,
329,1 hour ago,2020-21 Lonnie Walker IV,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,2683.0,Jakz101,0xcdb21d...b2cbd1,
330,1 hour ago,2019-20 Joel Embiid,Base Set,Philadelphia 76ers,Layup,365.00 USD,$365.00,242.0,HawkBlockChain,TSF,
331,1 hour ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,2.00 USD,$2.00,10489.0,Shusi,Eaglezzz,
332,1 hour ago,2020-21 Marcus Smart,Base Set,Boston Celtics,Layup,2.00 USD,$2.00,9470.0,Shusi,Artamiles,
333,1 hour ago,2019-20 Jarrett Allen,Base Set,Brooklyn Nets,Block,35.00 USD,$35.00,3647.0,dddd9999,0xd7698a...fa0804,
334,1 hour ago,2020-21 Obi Toppin,Base Set,New York Knicks,3 Pointer,88.00 USD,$88.00,1120.0,biodegradable_armadillo,gunnsh0W,
335,1 hour ago,2019-20 Danuel House Jr.,Base Set,Houston Rockets,Dunk,21.00 USD,$21.00,925.0,Kuddles_Knickerbocker,Wallace2422,
336,1 hour ago,2020-21 Devin Booker,Cool Cats,Phoenix Suns,3 Pointer,329.00 USD,$329.00,2330.0,0x9e0586...8fa332,IdleChipmunk,
337,1 hour ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,4.00 USD,$4.00,7295.0,spirex,collect1,
338,1 hour ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,14.00 USD,$14.00,7107.0,0xa4c7f3...aef4cd,raymany529,
339,1 hour ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,10997.0,Wintershot,KG_Digital,
340,1 hour ago,2019-20 Kevin Porter Jr.,Base Set,Cleveland Cavaliers,Dunk,38.00 USD,$38.00,3822.0,0xde64b5...f02969,nwade40,
341,1 hour ago,NBA Top Shot (SN# 2157700),,,,7.00 USD,$7.00,,jontron,Bizballer77,
342,1 hour ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,9935.0,troy_47,Bizballer77,
343,1 hour ago,2019-20 Thaddeus Young,Base Set,Chicago Bulls,Dunk,13.00 USD,$13.00,1111.0,Arm,0x9cf9f3...e40ded,
344,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11835.0,SPeteMossMD,MizzleDub,
345,1 hour ago,2019-20 Danuel House Jr.,Base Set,Houston Rockets,Dunk,15.00 USD,$15.00,2898.0,Troymatthew8,DanDeef420,
346,1 hour ago,2020-21 Al Horford,Base Set,Oklahoma City Thunder,Dunk,3.00 USD,$3.00,1278.0,El_Dinero,outstanding_white_tiger6135,
347,1 hour ago,2020-21 Bradley Beal,Base Set,Washington Wizards,Handles,10.00 USD,$10.00,6666.0,NJBASKETBALLCARDS,avatarium,
348,1 hour ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,8.00 USD,$8.00,9130.0,Bluemaco,0x8cc811...26fe91,
349,1 hour ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,7059.0,0x44617a...cf94cd,baconb0i,
350,1 hour ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,7059.0,0x44617a...cf94cd,baconb0i,
351,1 hour ago,2020-21 Jordan Clarkson,Base Set,Utah Jazz,Dunk,5.00 USD,$5.00,2161.0,eisenhauert10,DonReadyRips2,
352,1 hour ago,2020-21 Alec Burks,Base Set,New York Knicks,Assist,4.00 USD,$4.00,6311.0,El_Dinero,Bizballer77,
353,1 hour ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,245.00 USD,$245.00,4776.0,0xcb40d0...edb405,IdleChipmunk,
354,1 hour ago,2020-21 Kelly Oubre Jr.,Base Set,Golden State Warriors,Dunk,3.00 USD,$3.00,11895.0,SPeteMossMD,MizzleDub,
355,1 hour ago,2020-21 DeMarcus Cousins,Base Set,Houston Rockets,3 Pointer,3.00 USD,$3.00,8470.0,delicious_chunt99999991,0x329120...3a13d6,
356,1 hour ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,7.00 USD,$7.00,1670.0,AndreCronje,The_Big_Ticket,
357,1 hour ago,2020-21 Andre Drummond,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,3633.0,0x28ef2f...0f75be,Speedy,
358,1 hour ago,2019-20 Trae Young,Base Set,Atlanta Hawks,Handles,300.00 USD,$300.00,664.0,jht1213,TSF,
359,1 hour ago,2020-21 RJ Barrett,Base Set,New York Knicks,Dunk,10.00 USD,$10.00,4318.0,labrown1019,0x7749f2...842eb6,
360,1 hour ago,2019-20 Kelly Oubre Jr.,Metallic Gold LE,Phoenix Suns,Block,404.00 USD,$404.00,93.0,natealex,Spartanking8,
361,1 hour ago,NBA Top Shot (SN# 2009626),,,,2.00 USD,$2.00,,Shusi,KG_Digital,
